timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
2413295325,2413295172,0.39,0.014394053,9.780648,1.0,10.629009,1.0,0
2413391070,2413390954,0.39,0.014411055,9.670508,1.0,10.39097,1.0,0
2413497069,2413496950,0.39,0.014426532,9.787729,1.0,10.644405,1.0,0
2413590576,2413590413,0.39,0.014442189,9.931631,1.0,10.9597,1.0,0
2413691873,2413691723,0.39,0.0144574065,9.702674,1.0,10.460209,1.0,0
2413789053,2413788916,0.39,0.014473817,9.937271,1.0,10.972151,1.0,0
2413896229,2413896095,0.39,0.014490843,9.75851,1.0,10.580945,1.0,0
2413990216,2413990075,0.39,0.014508202,10.081657,1.0,11.293313,1.0,0
2414099837,2414099702,0.39,0.014526629,9.626407,1.0,10.2964115,1.0,0
2414195603,2414195460,0.39,0.014542087,9.79198,1.0,10.653652,1.0,0
2414292025,2414291882,0.39,0.01456126,9.8670635,1.0,10.81766,1.0,0
2414396907,2414396690,0.39,0.014579125,9.840075,1.0,10.758563,1.0,0
2414493922,2414493753,0.39,0.014594952,9.66454,1.0,10.378148,1.0,0
2414599693,2414599534,0.39,0.014612442,9.650964,1.0,10.349011,1.0,0
2414696142,2414695614,0.39,0.014628881,9.909793,1.0,10.911555,1.0,0
2414797215,2414796784,0.39,0.014646966,9.792003,1.0,10.653702,1.0,0
2414893142,2414892564,0.39,0.014662971,9.8172655,1.0,10.708744,1.0,0
2414997945,2414997658,0.39,0.014680693,9.911328,1.0,10.914936,1.0,0
2415094699,2415094586,0.39,0.014696399,9.780724,1.0,10.629172,1.0,0
2415197373,2415197231,0.39,0.014711215,9.818728,1.0,10.711936,1.0,0
2415294829,2415294264,0.39,0.014728048,9.628844,1.0,10.301627,1.0,0
2415392012,2415391866,0.39,0.014742835,9.81838,1.0,10.711178,1.0,0
2415491966,2415491480,0.39,0.014757468,10.040096,1.0,11.200393,1.0,0
2415594263,2415594109,0.39,0.014775963,9.843327,1.0,10.765675,1.0,0
2415696810,2415696642,0.39,0.014792962,9.713884,1.0,10.484394,1.0,0
2415789852,2415789402,0.39,0.014807048,9.752562,1.0,10.56805,1.0,0
2415899372,2415899238,0.39,0.014826433,9.55135,1.0,10.136476,1.0,0
2415991734,2415991599,0.39,0.014841238,9.717821,1.0,10.492894,1.0,0
2416096953,2416096792,0.39,0.0148583,9.939766,1.0,10.977661,1.0,0
2416192964,2416192808,0.39,0.014872685,10.161372,1.0,11.4726095,1.0,0
2416292554,2416292400,0.39,0.014890465,9.651867,1.0,10.350948,1.0,0
2416398982,2416398803,0.39,0.01490843,9.536346,1.0,10.104656,1.0,0
2416491055,2416490903,0.39,0.014921713,9.632136,1.0,10.308673,1.0,0
2416595785,2416595633,0.39,0.014938734,10.115632,1.0,11.369556,1.0,0
2416694479,2416694191,0.5199035,0.0004493552,-0.9460151,4.75175,0.020926667,5.249075,0
2416796455,2416796211,0.5283537,0.00035693892,-0.64571714,9.2019615,0.005034562,9.2539835,0
2416891062,2416890825,0.5308767,0.00032090535,-0.5655865,11.625296,0.0030573949,11.857731,0
2416991256,2416991027,0.53395146,0.00029472474,-0.30791616,14.02806,0.0007509739,14.083341,0
2417082147,2417081890,0.53470796,0.00027941112,-0.751794,15.223001,0.0041252943,15.344204,0
2417192954,2417192719,0.5365782,0.0002660264,-0.047542036,16.6672,1.5067818e-05,16.628311,0
2417294402,2417294117,0.5374278,0.00025640868,-0.37208736,17.256828,0.0008914281,17.22067,0
2417391574,2417391290,0.5382312,0.00024940993,-0.60311604,17.59693,0.0022967956,17.568193,0
2417492481,2417492229,0.5392169,0.00024138023,-0.20825815,17.739882,0.00027165067,17.681976,0
2417588293,2417588054,0.54014224,0.00023512536,-0.15943873,17.740063,0.0001592172,17.652977,0
2417693565,2417693288,0.54105335,0.00022771812,-0.63793814,17.530489,0.0025794113,17.438236,0
2417792215,2417791930,0.54162174,0.00022006624,-0.24485117,17.198248,0.0003873269,17.066294,0
2417889188,2417888871,0.5418357,0.00021232635,-0.107462585,16.72163,7.673499e-05,16.599642,0
2417995410,2417995138,0.5417774,0.00020550765,0.35655823,16.182388,0.0008729227,16.020477,0
2418091500,2418091236,0.54189944,0.00019878012,-0.60722715,15.630432,0.0026211317,15.501677,0
