timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
1033347390,1033316077,6815762,90.827095,100238.8,15.0,1.2116691,0,0
1033534867,1033503577,6815762,90.803314,100239.1,15.0,1.2116728,0,0
1033722534,1033691082,6815762,90.837654,100238.68,15.0,1.2116677,0,0
1033909896,1033878606,6815762,90.84295,100238.61,15.0,1.2116668,0,0
1034144325,1034144247,6815762,90.8905,100238.055,15.0,1.2116601,0,0
1034331826,1034300477,6815762,90.85087,100238.516,15.0,1.2116656,0,0
1034519318,1034487986,6815762,90.8958,100237.98,15.0,1.2116592,0,0
1034706745,1034675453,6815762,90.84559,100238.58,15.0,1.2116665,0,0
1034894283,1034862957,6815762,90.87201,100238.28,15.0,1.2116629,0,0
1035159867,1035128577,6815762,90.84823,100238.55,15.0,1.2116661,0,0
1035347412,1035316095,6815762,90.803314,100239.09,15.0,1.2116727,0,0
1035519245,1035495765,6815762,90.74782,100239.75,15.0,1.2116805,0,0
1035659868,1035644201,6815762,90.827095,100238.8,15.0,1.2116691,0,0
1035956768,1035925451,6815762,90.8958,100237.984,15.0,1.2116593,0,0
1036144272,1036112952,6815762,90.76367,100239.55,15.0,1.2116781,0,0
1036331796,1036300467,6815762,90.8086,100239.03,15.0,1.211672,0,0
1036503704,1036480140,6815762,90.78481,100239.3,15.0,1.2116752,0,0
1036753616,1036722326,6815762,90.7214,100240.07,15.0,1.2116845,0,0
1036941151,1036909839,6815762,90.77161,100239.45,15.0,1.211677,0,0
1037128629,1037097342,6815762,90.69233,100240.42,15.0,1.2116888,0,0
1037316135,1037284840,6815762,90.81124,100238.984,15.0,1.2116714,0,0
1037503645,1037472341,6815762,90.71347,100240.15,15.0,1.2116854,0,0
1037675518,1037652042,6815762,90.697624,100240.36,15.0,1.211688,0,0
1037941121,1037917640,6815762,90.76631,100239.53,15.0,1.2116779,0,0
1038081741,1038066077,6815762,90.75575,100239.66,15.0,1.2116796,0,0
1038269263,1038253578,6815762,90.76897,100239.49,15.0,1.2116776,0,0
1038566120,1038534828,6815762,90.74254,100239.8,15.0,1.2116812,0,0
1038753658,1038722329,6815762,90.88786,100238.086,15.0,1.2116605,0,0
1038941121,1038909828,6815762,90.68441,100240.5,15.0,1.2116897,0,0
1039113024,1039089515,6815762,90.78217,100239.35,15.0,1.2116758,0,0
1039362991,1039331702,6815762,90.81388,100238.98,15.0,1.2116712,0,0
1039550494,1039519202,6815762,90.87466,100238.234,15.0,1.2116623,0,0
1039737992,1039706701,6815762,90.835014,100238.72,15.0,1.2116681,0,0
1039925559,1039894201,6815762,90.84295,100238.61,15.0,1.2116668,0,0
1040097374,1040073890,6815762,90.927505,100237.625,15.0,1.2116549,0,0
1040284968,1040261389,6815762,90.90372,100237.91,15.0,1.2116584,0,0
1040550492,1040527014,6815762,90.8958,100237.98,15.0,1.2116592,0,0
1040691117,1040675452,6815762,90.959206,100237.22,15.0,1.21165,0,0
1040878619,1040862952,6815762,90.92485,100237.64,15.0,1.211655,0,0
1041066128,1041050468,6815762,90.88522,100238.11,15.0,1.2116607,0,0
1041362992,1041331702,6815762,90.87994,100238.18,15.0,1.2116616,0,0
1041534911,1041511413,6815762,90.930145,100237.59,15.0,1.2116545,0,0
1041675492,1041652015,6815762,90.938065,100237.48,15.0,1.2116531,0,0
1041862991,1041839521,6815762,90.89844,100237.96,15.0,1.211659,0,0
1042159871,1042128578,6815762,90.86672,100238.32,15.0,1.2116634,0,0
1042347400,1042316094,6815762,90.835014,100238.7,15.0,1.211668,0,0
1042534868,1042503578,6815762,90.832375,100238.75,15.0,1.2116685,0,0
1042706750,1042683264,6815762,90.829735,100238.766,15.0,1.2116687,0,0
1042894253,1042870770,6815762,90.88522,100238.11,15.0,1.2116607,0,0
1043113002,1043097327,6815762,90.837654,100238.67,15.0,1.2116675,0,0
1043300527,1043284827,6815762,90.827095,100238.8,15.0,1.2116691,0,0
1043487993,1043472346,6815762,90.90372,100237.89,15.0,1.2116581,0,0
1043675498,1043659828,6815762,90.86672,100238.32,15.0,1.2116634,0,0
1043863008,1043847327,6815762,90.86144,100238.38,15.0,1.2116641,0,0
1044144241,1044120781,6815762,90.835014,100238.72,15.0,1.2116681,0,0
1044284871,1044261390,6815762,90.803314,100239.08,15.0,1.2116725,0,0
1044472368,1044448889,6815762,90.77161,100239.47,15.0,1.2116772,0,0
1044659867,1044628577,6815762,90.81124,100238.984,15.0,1.2116714,0,0
1044956741,1044925451,6815762,90.776886,100239.39,15.0,1.2116762,0,0
1045128662,1045105161,6815762,90.79539,100239.19,15.0,1.2116739,0,0
1045316145,1045292640,6815762,90.78746,100239.28,15.0,1.2116749,0,0
1045503622,1045480141,6815762,90.81652,100238.94,15.0,1.2116709,0,0
1045722367,1045706702,6815762,90.7399,100239.83,15.0,1.2116815,0,0
1045909867,1045894202,6815762,90.7901,100239.234,15.0,1.2116743,0,0
